author;term;termCount;totalTerms;articleCount;totalArticles;termPercent;inverseDocumentFrequency;criterion
TheresePoletti;clear;6;23416;6;50;0.026;2.352;0.06
TheresePoletti;opportunity;12;23416;7;50;0.051;2.794;0.143
TheresePoletti;broadcast;9;23416;5;50;0.038;3.892;0.15
TheresePoletti;vaunted;3;23416;3;50;0.013;6.438;0.082
TheresePoletti;undergo;3;23416;3;50;0.013;5.051;0.065
TheresePoletti;trials;3;23416;3;50;0.013;4.423;0.057
TheresePoletti;satellites;3;23416;3;50;0.013;4.733;0.061
TheresePoletti;mci;10;23416;6;50;0.043;3.43;0.146
TheresePoletti;aligned;3;23416;3;50;0.013;6.215;0.08
TheresePoletti;rupert;5;23416;4;50;0.021;3.73;0.08
TheresePoletti;murdoch;10;23416;4;50;0.043;3.713;0.159
TheresePoletti;valuable;5;23416;5;50;0.021;4.457;0.095
TheresePoletti;slot;3;23416;3;50;0.013;4.991;0.064
TheresePoletti;dishes;6;23416;4;50;0.026;5.426;0.139
TheresePoletti;joked;3;23416;3;50;0.013;6.032;0.077
TheresePoletti;falling;4;23416;4;50;0.017;3.062;0.052
TheresePoletti;charlie;3;23416;3;50;0.013;6.438;0.082
TheresePoletti;charles;8;23416;8;50;0.034;3.835;0.131
TheresePoletti;ergen;3;23416;3;50;0.013;6.725;0.086
TheresePoletti;englewood;3;23416;3;50;0.013;6.725;0.086
TheresePoletti;colo;3;23416;3;50;0.013;5.259;0.067
TheresePoletti;channels;16;23416;4;50;0.068;4.16;0.284
TheresePoletti;write;7;23416;3;50;0.03;3.534;0.106
TheresePoletti;boost;9;23416;6;50;0.038;2.196;0.084
TheresePoletti;advertisers;4;23416;3;50;0.017;5.426;0.093
TheresePoletti;commerce;28;23416;8;50;0.12;3.189;0.381
TheresePoletti;short;6;23416;4;50;0.026;2.369;0.061
TheresePoletti;outage;3;23416;2;50;0.013;6.725;0.086
TheresePoletti;abhishek;3;23416;3;50;0.013;6.438;0.082
TheresePoletti;gami;3;23416;3;50;0.013;6.032;0.077
TheresePoletti;nesbitt;3;23416;3;50;0.013;5.521;0.071
TheresePoletti;burns;3;23416;3;50;0.013;4.605;0.059
TheresePoletti;indicated;3;23416;3;50;0.013;3.681;0.047
TheresePoletti;waiting;3;23416;2;50;0.013;3.381;0.043
TheresePoletti;update;4;23416;2;50;0.017;4.646;0.079
TheresePoletti;goods;7;23416;6;50;0.03;3.249;0.097
TheresePoletti;conducting;4;23416;3;50;0.017;5.051;0.086
TheresePoletti;spokesman;15;23416;9;50;0.064;1.798;0.115
TheresePoletti;details;4;23416;4;50;0.017;2.395;0.041
TheresePoletti;hosting;4;23416;3;50;0.017;5.521;0.094
TheresePoletti;announce;7;23416;5;50;0.03;3.37;0.101
TheresePoletti;various;4;23416;3;50;0.017;3.576;0.061
TheresePoletti;developed;7;23416;5;50;0.03;3.313;0.099
TheresePoletti;automotive;4;23416;2;50;0.017;3.953;0.068
TheresePoletti;petroleum;7;23416;4;50;0.03;3.974;0.119
TheresePoletti;site;30;23416;10;50;0.128;3.417;0.438
TheresePoletti;petroconnect;4;23416;4;50;0.017;6.438;0.11
TheresePoletti;oil;3;23416;3;50;0.013;3.062;0.039
TheresePoletti;retailers;20;23416;10;50;0.085;3.974;0.339
TheresePoletti;mall;9;23416;5;50;0.038;5.521;0.212
TheresePoletti;officially;4;23416;4;50;0.017;4.063;0.069
TheresePoletti;roll;5;23416;4;50;0.021;4.017;0.086
TheresePoletti;possibly;3;23416;3;50;0.013;3.37;0.043
TheresePoletti;efforts;5;23416;3;50;0.021;3.053;0.065
TheresePoletti;represents;3;23416;3;50;0.013;3.817;0.049
TheresePoletti;ventures;4;23416;3;50;0.017;3.681;0.063
TheresePoletti;dolberg;5;23416;2;50;0.021;7.131;0.152
TheresePoletti;partnership;4;23416;4;50;0.017;3.605;0.062
TheresePoletti;schwab;8;23416;5;50;0.034;5.627;0.192
TheresePoletti;discount;3;23416;3;50;0.013;3.912;0.05
TheresePoletti;brokerage;5;23416;3;50;0.021;3.106;0.066
TheresePoletti;trading;15;23416;9;50;0.064;1.642;0.105
TheresePoletti;avenue;7;23416;4;50;0.03;5.426;0.162
TheresePoletti;retailing;6;23416;5;50;0.026;4.39;0.112
TheresePoletti;gets;3;23416;3;50;0.013;3.974;0.051
TheresePoletti;stream;3;23416;3;50;0.013;4.689;0.06
TheresePoletti;easy;3;23416;3;50;0.013;3.681;0.047
TheresePoletti;secure;7;23416;2;50;0.03;3.634;0.109
TheresePoletti;using;14;23416;11;50;0.06;2.417;0.145
TheresePoletti;toshiba;6;23416;4;50;0.026;5.426;0.139
TheresePoletti;electric;10;23416;6;50;0.043;3.358;0.143
TheresePoletti;later;3;23416;3;50;0.013;2.256;0.029
TheresePoletti;changing;3;23416;3;50;0.013;3.534;0.045
TheresePoletti;globe;3;23416;3;50;0.013;4.733;0.061
TheresePoletti;geological;3;23416;3;50;0.013;5.745;0.074
TheresePoletti;partnerships;3;23416;2;50;0.013;4.88;0.063
TheresePoletti;fashioned;3;23416;2;50;0.013;5.878;0.075
TheresePoletti;utility;3;23416;2;50;0.013;3.133;0.04
TheresePoletti;irving;3;23416;3;50;0.013;6.438;0.082
TheresePoletti;berger;5;23416;3;50;0.021;6.032;0.129
TheresePoletti;points;6;23416;3;50;0.026;2.567;0.066
TheresePoletti;helping;4;23416;4;50;0.017;3.713;0.063
TheresePoletti;wladawsky;3;23416;3;50;0.013;6.725;0.086
TheresePoletti;kind;3;23416;3;50;0.013;3.142;0.04
TheresePoletti;capacity;4;23416;3;50;0.017;2.659;0.045
TheresePoletti;bay;3;23416;3;50;0.013;4.269;0.055
TheresePoletti;partner;6;23416;5;50;0.026;2.615;0.067
TheresePoletti;demonstrated;5;23416;3;50;0.021;4.241;0.091
TheresePoletti;lets;7;23416;7;50;0.03;5.116;0.153
TheresePoletti;check;3;23416;3;50;0.013;4.646;0.06
TheresePoletti;domino;4;23416;2;50;0.017;6.032;0.103
TheresePoletti;papows;6;23416;2;50;0.026;6.438;0.165
TheresePoletti;emphasis;3;23416;3;50;0.013;4.934;0.063
TheresePoletti;groupware;3;23416;2;50;0.013;6.215;0.08
TheresePoletti;question;5;23416;5;50;0.021;2.718;0.058
TheresePoletti;edmark;20;23416;2;50;0.085;7.131;0.609
TheresePoletti;education;3;23416;3;50;0.013;3.912;0.05
TheresePoletti;retail;11;23416;8;50;0.047;2.834;0.133
TheresePoletti;space;4;23416;4;50;0.017;3.43;0.059
TheresePoletti;gives;5;23416;4;50;0.021;3.381;0.072
TheresePoletti;foundation;3;23416;3;50;0.013;4.528;0.058
TheresePoletti;jim;4;23416;4;50;0.017;3.912;0.067
TheresePoletti;firestone;10;23416;2;50;0.043;7.131;0.305
TheresePoletti;activity;4;23416;4;50;0.017;3.17;0.054
TheresePoletti;express;3;23416;3;50;0.013;3.995;0.051
TheresePoletti;previous;6;23416;6;50;0.026;2.706;0.069
TheresePoletti;choose;6;23416;6;50;0.026;3.873;0.099
TheresePoletti;educational;6;23416;3;50;0.026;5.259;0.135
TheresePoletti;entertainment;5;23416;3;50;0.021;3.781;0.081
TheresePoletti;learning;4;23416;2;50;0.017;5.878;0.1
TheresePoletti;tool;3;23416;3;50;0.013;5.116;0.066
TheresePoletti;zwetchkenbaum;4;23416;2;50;0.017;6.215;0.106
TheresePoletti;director;3;23416;3;50;0.013;1.753;0.022
TheresePoletti;properties;3;23416;3;50;0.013;4.16;0.053
TheresePoletti;goals;3;23416;3;50;0.013;4.186;0.054
TheresePoletti;titles;5;23416;3;50;0.021;4.991;0.107
TheresePoletti;released;3;23416;3;50;0.013;2.972;0.038
TheresePoletti;movie;3;23416;2;50;0.013;4.605;0.059
TheresePoletti;buy;13;23416;4;50;0.056;1.85;0.103
TheresePoletti;roms;4;23416;4;50;0.017;6.032;0.103
TheresePoletti;operate;3;23416;3;50;0.013;3.18;0.041
TheresePoletti;dubbed;3;23416;3;50;0.013;4.269;0.055
TheresePoletti;mugged;4;23416;2;50;0.017;7.131;0.122
TheresePoletti;traders;3;23416;1;50;0.013;3.004;0.038
TheresePoletti;predicting;4;23416;3;50;0.017;4.39;0.075
TheresePoletti;friday;8;23416;5;50;0.034;1.463;0.05
TheresePoletti;mandresh;3;23416;2;50;0.013;7.131;0.091
TheresePoletti;lynch;3;23416;3;50;0.013;3.799;0.049
TheresePoletti;jump;3;23416;3;50;0.013;3.665;0.047
TheresePoletti;wait;4;23416;4;50;0.017;3.547;0.061
TheresePoletti;technicians;4;23416;2;50;0.017;6.032;0.103
TheresePoletti;follow;3;23416;3;50;0.013;3.381;0.043
TheresePoletti;room;3;23416;3;50;0.013;3.59;0.046
TheresePoletti;sells;3;23416;3;50;0.013;4.241;0.054
TheresePoletti;valuation;3;23416;2;50;0.013;4.063;0.052
TheresePoletti;relative;4;23416;2;50;0.017;4.186;0.072
TheresePoletti;stocks;4;23416;2;50;0.017;2.404;0.041
TheresePoletti;typically;3;23416;3;50;0.013;4.213;0.054
TheresePoletti;surge;4;23416;4;50;0.017;3.73;0.064
TheresePoletti;charts;3;23416;2;50;0.013;5.627;0.072
TheresePoletti;resistance;6;23416;2;50;0.026;5.185;0.133
TheresePoletti;smith;10;23416;4;50;0.043;3.634;0.155
TheresePoletti;remains;8;23416;5;50;0.034;2.934;0.1
TheresePoletti;little;5;23416;4;50;0.021;1.995;0.043
TheresePoletti;hearing;3;23416;3;50;0.013;3.932;0.05
TheresePoletti;double;3;23416;3;50;0.013;2.897;0.037
TheresePoletti;wow;7;23416;1;50;0.03;5.878;0.176
TheresePoletti;announcement;6;23416;4;50;0.026;2.827;0.072
TheresePoletti;hopes;7;23416;5;50;0.03;3.012;0.09
TheresePoletti;doubled;3;23416;3;50;0.013;4.017;0.051
TheresePoletti;thanksgiving;7;23416;3;50;0.03;4.934;0.147
TheresePoletti;holiday;12;23416;5;50;0.051;3.534;0.181
TheresePoletti;modems;4;23416;3;50;0.017;5.185;0.089
TheresePoletti;investigation;3;23416;2;50;0.013;3.393;0.043
TheresePoletti;agreement;4;23416;3;50;0.017;2.189;0.037
TheresePoletti;season;12;23416;4;50;0.051;2.996;0.154
TheresePoletti;november;19;23416;3;50;0.081;2.161;0.175
TheresePoletti;noted;3;23416;3;50;0.013;2.631;0.034
TheresePoletti;late;4;23416;4;50;0.017;1.889;0.032
TheresePoletti;baker;6;23416;2;50;0.026;5.259;0.135
TheresePoletti;promotional;5;23416;2;50;0.021;4.78;0.102
TheresePoletti;code;3;23416;3;50;0.013;4.16;0.053
TheresePoletti;circuit;6;23416;2;50;0.026;4.492;0.115
TheresePoletti;city;8;23416;2;50;0.034;2.426;0.083
TheresePoletti;stores;9;23416;3;50;0.038;3.26;0.125
TheresePoletti;retailer;5;23416;3;50;0.021;3.995;0.085
TheresePoletti;weak;10;23416;5;50;0.043;2.82;0.12
TheresePoletti;store;6;23416;3;50;0.026;3.455;0.089
TheresePoletti;category;5;23416;3;50;0.021;4.04;0.086
TheresePoletti;allen;3;23416;3;50;0.013;4.423;0.057
TheresePoletti;courtney;4;23416;2;50;0.017;7.131;0.122
TheresePoletti;gateway;9;23416;7;50;0.038;4.991;0.192
TheresePoletti;phone;12;23416;4;50;0.051;3.028;0.155
TheresePoletti;buyers;3;23416;3;50;0.013;3.124;0.04
TheresePoletti;san;7;23416;4;50;0.03;3.493;0.104
TheresePoletti;francisco;4;23416;3;50;0.017;4.241;0.072
TheresePoletti;pentium;5;23416;3;50;0.021;5.259;0.112
TheresePoletti;tandy;4;23416;2;50;0.017;6.438;0.11
TheresePoletti;traffic;4;23416;3;50;0.017;3.634;0.062
TheresePoletti;presario;6;23416;4;50;0.026;6.438;0.165
TheresePoletti;sony;4;23416;4;50;0.017;5.116;0.087
TheresePoletti;means;3;23416;3;50;0.013;2.637;0.034
TheresePoletti;neff;6;23416;2;50;0.026;7.131;0.183
TheresePoletti;video;9;23416;5;50;0.038;3.665;0.141
TheresePoletti;zimmermann;8;23416;1;50;0.034;7.824;0.267
TheresePoletti;encryption;9;23416;2;50;0.038;4.934;0.19
TheresePoletti;privacy;4;23416;1;50;0.017;4.733;0.081
TheresePoletti;security;4;23416;2;50;0.017;2.82;0.048
TheresePoletti;pgp;11;23416;1;50;0.047;7.824;0.368
TheresePoletti;shareware;3;23416;2;50;0.013;7.131;0.091
TheresePoletti;easily;3;23416;3;50;0.013;3.665;0.047
TheresePoletti;genuity;11;23416;1;50;0.047;7.824;0.368
TheresePoletti;hopscotch;4;23416;1;50;0.017;7.824;0.134
TheresePoletti;phoenix;3;23416;1;50;0.013;6.215;0.08
TheresePoletti;congestion;3;23416;1;50;0.013;6.032;0.077
TheresePoletti;chicago;3;23416;3;50;0.013;2.834;0.036
TheresePoletti;palo;3;23416;3;50;0.013;5.116;0.066
TheresePoletti;alto;3;23416;3;50;0.013;5.116;0.066
TheresePoletti;baby;4;23416;2;50;0.017;4.358;0.074
TheresePoletti;joffe;4;23416;1;50;0.017;7.824;0.134
TheresePoletti;bells;3;23416;2;50;0.013;3.974;0.051
TheresePoletti;needed;5;23416;4;50;0.021;2.43;0.052
TheresePoletti;local;3;23416;3;50;0.013;1.855;0.024
TheresePoletti;terms;3;23416;3;50;0.013;2.182;0.028
TheresePoletti;study;4;23416;4;50;0.017;3.455;0.059
TheresePoletti;meter;8;23416;2;50;0.034;6.438;0.22
TheresePoletti;audience;3;23416;1;50;0.013;5.185;0.066
TheresePoletti;rating;3;23416;1;50;0.013;3.65;0.047
TheresePoletti;interactive;3;23416;3;50;0.013;4.566;0.058
TheresePoletti;finding;3;23416;3;50;0.013;4.063;0.052
TheresePoletti;offers;4;23416;4;50;0.017;3.004;0.051
TheresePoletti;onsale;3;23416;2;50;0.013;6.725;0.086
TheresePoletti;led;4;23416;4;50;0.017;2.26;0.039
TheresePoletti;atlantic;3;23416;1;50;0.013;3.817;0.049
TheresePoletti;feature;5;23416;3;50;0.021;4.213;0.09
TheresePoletti;select;5;23416;1;50;0.021;4.88;0.104
TheresePoletti;isp;5;23416;1;50;0.021;7.824;0.167
TheresePoletti;personalized;3;23416;3;50;0.013;6.032;0.077
TheresePoletti;arrive;3;23416;3;50;0.013;4.528;0.058
TheresePoletti;pure;5;23416;1;50;0.021;4.991;0.107
TheresePoletti;amid;4;23416;4;50;0.017;3.381;0.058
TheresePoletti;talk;4;23416;2;50;0.017;3.088;0.053
TheresePoletti;kannegaard;3;23416;1;50;0.013;7.131;0.091
TheresePoletti;tools;3;23416;2;50;0.013;4.566;0.058
TheresePoletti;download;3;23416;3;50;0.013;5.627;0.072
TheresePoletti;push;9;23416;2;50;0.038;2.84;0.109
TheresePoletti;shakeout;7;23416;2;50;0.03;6.725;0.201
TheresePoletti;pointcast;15;23416;2;50;0.064;6.032;0.386
TheresePoletti;cupertino;4;23416;4;50;0.017;4.934;0.084
TheresePoletti;delivered;3;23416;2;50;0.013;3.665;0.047
TheresePoletti;boston;4;23416;2;50;0.017;3.932;0.067
TheresePoletti;generation;4;23416;4;50;0.017;3.302;0.056
TheresePoletti;yankee;5;23416;2;50;0.021;6.215;0.133
TheresePoletti;consolidation;3;23416;2;50;0.013;3.393;0.043
TheresePoletti;yang;4;23416;2;50;0.017;4.492;0.077
TheresePoletti;yahoo;5;23416;2;50;0.021;5.745;0.123
TheresePoletti;freeloader;6;23416;2;50;0.026;7.131;0.183
TheresePoletti;individual;4;23416;2;50;0.017;3.189;0.054
TheresePoletti;ifusion;3;23416;2;50;0.013;6.438;0.082
TheresePoletti;efficiency;3;23416;3;50;0.013;3.697;0.047
TheresePoletti;stanca;3;23416;1;50;0.013;7.824;0.1
TheresePoletti;concerns;3;23416;3;50;0.013;2.724;0.035
TheresePoletti;merchants;3;23416;1;50;0.013;5.185;0.066
TheresePoletti;ways;4;23416;2;50;0.017;3.455;0.059
TheresePoletti;mastercard;4;23416;1;50;0.017;7.824;0.134
TheresePoletti;february;4;23416;3;50;0.017;2.706;0.046
TheresePoletti;smart;3;23416;1;50;0.013;5.259;0.067
TheresePoletti;slowly;3;23416;3;50;0.013;4.11;0.053
TheresePoletti;alta;5;23416;1;50;0.021;7.824;0.167
TheresePoletti;vista;5;23416;1;50;0.021;7.824;0.167
TheresePoletti;engine;4;23416;2;50;0.017;3.817;0.065
TheresePoletti;search;4;23416;2;50;0.017;3.65;0.062
TheresePoletti;customised;3;23416;2;50;0.013;6.725;0.086
TheresePoletti;starwave;3;23416;1;50;0.013;7.824;0.1
TheresePoletti;hot;3;23416;3;50;0.013;3.291;0.042
TheresePoletti;marimba;3;23416;1;50;0.013;6.215;0.08
TheresePoletti;multimedia;4;23416;2;50;0.017;3.995;0.068
TheresePoletti;mmx;9;23416;2;50;0.038;5.878;0.226
TheresePoletti;notebooks;3;23416;3;50;0.013;6.725;0.086
TheresePoletti;normally;3;23416;3;50;0.013;4.135;0.053
TheresePoletti;schrock;6;23416;2;50;0.026;7.131;0.183
TheresePoletti;iguide;4;23416;1;50;0.017;7.824;0.134
TheresePoletti;webtv;3;23416;1;50;0.013;6.215;0.08
TheresePoletti;notebook;3;23416;2;50;0.013;6.438;0.082
TheresePoletti;overseas;4;23416;2;50;0.017;2.755;0.047
TheresePoletti;jan;8;23416;1;50;0.034;3.817;0.13
TimFarrand;peter;3;18719;3;50;0.016;2.861;0.046
TimFarrand;jarvis;15;18719;3;50;0.08;6.438;0.516
TimFarrand;chief;20;18719;18;50;0.107;1.185;0.127
TimFarrand;executive;20;18719;18;50;0.107;1.287;0.138
TimFarrand;brewer;40;18719;16;50;0.214;4.423;0.945
TimFarrand;leisure;34;18719;13;50;0.182;4.086;0.742
TimFarrand;group;97;18719;41;50;0.518;0.972;0.504
TimFarrand;whitbread;30;18719;5;50;0.16;6.032;0.967
TimFarrand;plc;30;18719;28;50;0.16;1.924;0.308
TimFarrand;said;276;18719;50;50;1.474;0.007;0.011
TimFarrand;company;147;18719;42;50;0.785;0.655;0.515
TimFarrand;strong;27;18719;21;50;0.144;1.5;0.216
TimFarrand;growth;42;18719;22;50;0.224;1.536;0.345
TimFarrand;consumer;20;18719;15;50;0.107;2.248;0.24
TimFarrand;spending;18;18719;14;50;0.096;3.045;0.293
TimFarrand;positive;6;18719;6;50;0.032;2.659;0.085
TimFarrand;months;24;18719;17;50;0.128;1.33;0.171
TimFarrand;expenditure;8;18719;5;50;0.043;4.11;0.176
TimFarrand;national;8;18719;7;50;0.043;1.793;0.077
TimFarrand;lottery;5;18719;3;50;0.027;6.032;0.161
TimFarrand;billion;45;18719;24;50;0.24;0.842;0.202
TimFarrand;stg;97;18719;25;50;0.518;3.417;1.771
TimFarrand;year;227;18719;46;50;1.213;0.326;0.395
TimFarrand;percent;263;18719;46;50;1.405;0.503;0.707
TimFarrand;total;34;18719;27;50;0.182;1.704;0.309
TimFarrand;britain;82;18719;27;50;0.438;1.858;0.814
TimFarrand;told;16;18719;12;50;0.085;0.924;0.079
TimFarrand;reuters;13;18719;13;50;0.069;1.289;0.09
TimFarrand;interview;20;18719;20;50;0.107;1.753;0.187
TimFarrand;factor;6;18719;6;50;0.032;3.37;0.108
TimFarrand;main;13;18719;11;50;0.069;2.204;0.153
TimFarrand;reason;3;18719;3;50;0.016;3.124;0.05
TimFarrand;don;9;18719;7;50;0.048;1.833;0.088
TimFarrand;effect;4;18719;4;50;0.021;2.712;0.058
TimFarrand;got;8;18719;7;50;0.043;2.463;0.105
TimFarrand;quite;8;18719;7;50;0.043;2.736;0.117
TimFarrand;improvement;19;18719;14;50;0.102;3.313;0.336
TimFarrand;areas;9;18719;8;50;0.048;2.491;0.12
TimFarrand;especially;9;18719;9;50;0.048;2.615;0.126
TimFarrand;hotels;28;18719;6;50;0.15;4.566;0.683
TimFarrand;business;78;18719;31;50;0.417;1.004;0.418
TimFarrand;hotel;5;18719;4;50;0.027;3.873;0.103
TimFarrand;market;64;18719;32;50;0.342;0.662;0.226
TimFarrand;country;4;18719;4;50;0.021;1.9;0.041
TimFarrand;far;17;18719;13;50;0.091;1.73;0.157
TimFarrand;new;39;18719;24;50;0.208;0.527;0.11
TimFarrand;travel;7;18719;4;50;0.037;3.799;0.142
TimFarrand;retired;3;18719;2;50;0.016;4.528;0.073
TimFarrand;people;15;18719;11;50;0.08;1.217;0.098
TimFarrand;acquired;28;18719;20;50;0.15;3.281;0.491
TimFarrand;health;8;18719;8;50;0.043;2.964;0.127
TimFarrand;sports;4;18719;4;50;0.021;3.873;0.083
TimFarrand;club;5;18719;5;50;0.027;3.995;0.107
TimFarrand;david;9;18719;8;50;0.048;2.536;0.122
TimFarrand;lloyd;5;18719;4;50;0.027;5.116;0.137
TimFarrand;million;381;18719;45;50;2.035;0.605;1.232
TimFarrand;chain;28;18719;18;50;0.15;3.43;0.513
TimFarrand;marriot;10;18719;2;50;0.053;7.131;0.381
TimFarrand;august;23;18719;15;50;0.123;2.352;0.289
TimFarrand;making;7;18719;5;50;0.037;2.037;0.076
TimFarrand;good;19;18719;17;50;0.102;1.586;0.161
TimFarrand;progress;3;18719;3;50;0.016;2.964;0.048
TimFarrand;profits;179;18719;40;50;0.956;1.615;1.545
TimFarrand;ahead;20;18719;13;50;0.107;1.998;0.213
TimFarrand;customers;7;18719;5;50;0.037;2.01;0.075
TimFarrand;performance;17;18719;13;50;0.091;2.352;0.214
TimFarrand;bought;6;18719;6;50;0.032;2.774;0.089
TimFarrand;improved;15;18719;11;50;0.08;3.012;0.241
TimFarrand;opened;5;18719;5;50;0.027;3.053;0.082
TimFarrand;budget;16;18719;10;50;0.085;3.199;0.273
TimFarrand;called;3;18719;3;50;0.016;1.781;0.029
TimFarrand;inns;14;18719;7;50;0.075;5.878;0.44
TimFarrand;march;9;18719;8;50;0.048;2.107;0.101
TimFarrand;arm;12;18719;8;50;0.064;3.249;0.208
TimFarrand;occupancy;5;18719;3;50;0.027;6.032;0.161
TimFarrand;levels;13;18719;9;50;0.069;2.339;0.162
TimFarrand;getting;4;18719;4;50;0.021;2.536;0.054
TimFarrand;higher;18;18719;16;50;0.096;1.663;0.16
TimFarrand;started;7;18719;6;50;0.037;2.688;0.101
TimFarrand;contribute;8;18719;5;50;0.043;4.566;0.195
TimFarrand;earnings;20;18719;14;50;0.107;1.801;0.192
TimFarrand;payments;3;18719;3;50;0.016;3.455;0.055
TimFarrand;paid;10;18719;6;50;0.053;2.637;0.141
TimFarrand;work;7;18719;6;50;0.037;1.911;0.071
TimFarrand;saying;3;18719;3;50;0.016;1.763;0.028
TimFarrand;make;20;18719;13;50;0.107;1.317;0.141
TimFarrand;current;9;18719;9;50;0.048;1.737;0.084
TimFarrand;kind;3;18719;3;50;0.016;3.142;0.05
TimFarrand;position;6;18719;6;50;0.032;2.189;0.07
TimFarrand;think;24;18719;19;50;0.128;1.341;0.172
TimFarrand;pelican;6;18719;4;50;0.032;6.438;0.206
TimFarrand;added;18;18719;16;50;0.096;1.269;0.122
TimFarrand;announced;14;18719;14;50;0.075;1.657;0.124
TimFarrand;agreed;7;18719;7;50;0.037;1.978;0.074
TimFarrand;bid;7;18719;5;50;0.037;2.071;0.077
TimFarrand;cafes;3;18719;3;50;0.016;6.438;0.103
TimFarrand;july;11;18719;11;50;0.059;2.147;0.126
TimFarrand;money;6;18719;5;50;0.032;1.932;0.062
TimFarrand;beer;34;18719;12;50;0.182;4.241;0.77
TimFarrand;reported;25;18719;16;50;0.134;1.717;0.229
TimFarrand;operating;26;18719;18;50;0.139;1.975;0.274
TimFarrand;profit;36;18719;23;50;0.192;1.638;0.315
TimFarrand;rise;35;18719;25;50;0.187;1.887;0.353
TimFarrand;previous;8;18719;6;50;0.043;2.706;0.116
TimFarrand;just;9;18719;8;50;0.048;1.437;0.069
TimFarrand;restaurants;18;18719;11;50;0.096;4.566;0.439
TimFarrand;division;34;18719;18;50;0.182;2.648;0.481
TimFarrand;includes;16;18719;11;50;0.085;3.037;0.26
TimFarrand;trading;39;18719;22;50;0.208;1.642;0.342
TimFarrand;report;10;18719;9;50;0.053;2.019;0.108
TimFarrand;half;92;18719;28;50;0.491;1.682;0.827
TimFarrand;results;26;18719;22;50;0.139;1.825;0.254
TimFarrand;november;7;18719;7;50;0.037;2.161;0.081
TimFarrand;scotch;4;18719;2;50;0.021;6.438;0.138
TimFarrand;whisky;11;18719;5;50;0.059;6.215;0.365
TimFarrand;maker;4;18719;3;50;0.021;2.868;0.061
TimFarrand;highland;8;18719;1;50;0.043;7.824;0.334
TimFarrand;posted;18;18719;16;50;0.096;2.7;0.26
TimFarrand;fall;8;18719;7;50;0.043;2.463;0.105
TimFarrand;monday;10;18719;10;50;0.053;1.435;0.077
TimFarrand;sales;101;18719;29;50;0.54;1.555;0.839
TimFarrand;brand;21;18719;15;50;0.112;3.199;0.359
TimFarrand;famous;7;18719;1;50;0.037;4.605;0.172
TimFarrand;grouse;7;18719;1;50;0.037;7.824;0.293
TimFarrand;fell;31;18719;16;50;0.166;2.175;0.36
TimFarrand;home;7;18719;4;50;0.037;2.165;0.081
TimFarrand;remained;4;18719;3;50;0.021;2.787;0.06
TimFarrand;tough;11;18719;9;50;0.059;2.84;0.167
TimFarrand;continues;8;18719;7;50;0.043;3.291;0.141
TimFarrand;competitive;7;18719;5;50;0.037;2.356;0.088
TimFarrand;prices;44;18719;20;50;0.235;1.702;0.4
TimFarrand;moving;4;18719;4;50;0.021;2.941;0.063
TimFarrand;given;5;18719;5;50;0.027;2.222;0.059
TimFarrand;building;5;18719;5;50;0.027;2.364;0.063
TimFarrand;pretax;30;18719;25;50;0.16;3.455;0.554
TimFarrand;pounds;109;18719;32;50;0.582;2.01;1.17
TimFarrand;ended;17;18719;14;50;0.091;2.196;0.199
TimFarrand;reorganisation;6;18719;5;50;0.032;5.051;0.162
TimFarrand;costs;14;18719;12;50;0.075;1.853;0.139
TimFarrand;flat;4;18719;4;50;0.021;3.004;0.064
TimFarrand;forecast;24;18719;15;50;0.128;2.256;0.289
TimFarrand;range;31;18719;19;50;0.166;2.343;0.388
TimFarrand;shares;49;18719;33;50;0.262;1.231;0.322
TimFarrand;10p;4;18719;4;50;0.021;6.215;0.133
TimFarrand;early;10;18719;8;50;0.053;1.464;0.078
TimFarrand;trade;17;18719;10;50;0.091;1.833;0.166
TimFarrand;british;47;18719;26;50;0.251;1.388;0.348
TimFarrand;despite;9;18719;8;50;0.048;1.916;0.092
TimFarrand;cut;9;18719;3;50;0.048;1.938;0.093
TimFarrand;excise;6;18719;3;50;0.032;5.745;0.184
TimFarrand;duty;20;18719;4;50;0.107;4.298;0.459
